Product ID,Product Name,Product Category,Color,Size,Unit Price,Sale Date,Order ID,Customer ID,State,Region,Sales Channel,Units Sold,Revenue,Discount,Profit
RD004,Superhero Rubber Duck,Themed,Pink,Standard,15.22,2025-06-01,ORD101082,CUST8504,NY,Mid-Atlantic,Retail,9,130.13,6.85,46.81
RD008,Holiday Rubber Duck,Seasonal,Green,Large,10.85,2023-07-27,ORD101083,CUST2290,ME,Northeast,Wholesale,3,30.92,1.63,11.31
RD005,Glow Rubber Duck,Specialty,Green,Mini,4.46,2023-06-12,ORD101084,CUST4139,IA,Midwest,Wholesale,48,192.67,21.41,57.71
RD005,Glow Rubber Duck,Specialty,Blue,Standard,15.31,2025-08-26,ORD101085,CUST5502,MT,West,Retail,16,244.96,0.0,111.81
RD005,Glow Rubber Duck,Specialty,Yellow,Standard,4.95,2024-07-12,ORD101086,CUST4393,NM,West,Online,26,122.26,6.44,42.52
RD007,Jumbo Rubber Duck,Large,Yellow,Large,9.6,2024-04-05,ORD101087,CUST6318,PA,Mid-Atlantic,Retail,39,336.96,37.44,159.39
RD002,Pirate Rubber Duck,Themed,Orange,Standard,19.28,2024-11-04,ORD101088,CUST8792,AZ,West,Online,39,639.13,112.79,190.25
RD006,Mini Rubber Duck,Mini,Blue,Large,11.26,2025-10-18,ORD101089,CUST3785,FL,South,Marketplace,29,310.21,16.33,125.56
RD005,Glow Rubber Duck,Specialty,Yellow,Mini,17.86,2024-12-08,ORD101090,CUST9676,OH,Midwest,Wholesale,37,660.82,0.0,259.14
RD005,Glow Rubber Duck,Specialty,Orange,Standard,10.61,2023-12-08,ORD101091,CUST8070,OK,South,Marketplace,44,396.81,70.03,183.28
RD001,Classic Rubber Duck,Classic,Green,Large,19.62,2023-09-27,ORD101092,CUST3023,TN,South,Online,16,266.83,47.09,53.27
RD007,Jumbo Rubber Duck,Large,Purple,Standard,24.82,2023-11-22,ORD101093,CUST7693,NJ,Mid-Atlantic,Wholesale,37,826.51,91.83,372.25
RD004,Superhero Rubber Duck,Themed,Orange,Large,9.85,2024-10-12,ORD101094,CUST9724,SD,Midwest,Marketplace,50,443.25,49.25,144.02
RD004,Superhero Rubber Duck,Themed,Green,Standard,19.88,2023-12-30,ORD101095,CUST1054,MO,Midwest,Wholesale,19,321.06,56.66,136.26
RD008,Holiday Rubber Duck,Seasonal,Blue,Large,23.04,2025-04-20,ORD101096,CUST1475,DC,Mid-Atlantic,Retail,25,489.6,86.4,90.11
RD003,Princess Rubber Duck,Themed,Orange,Mini,14.56,2024-10-27,ORD101097,CUST3727,WY,West,Marketplace,6,74.26,13.1,14.3
RD002,Pirate Rubber Duck,Themed,Blue,Standard,19.59,2024-01-31,ORD101098,CUST7046,VA,South,Retail,42,699.36,123.42,215.55
RD003,Princess Rubber Duck,Themed,Blue,Large,23.34,2023-03-05,ORD101099,CUST8555,KS,Midwest,Marketplace,21,465.63,24.51,209.17
RD004,Superhero Rubber Duck,Themed,Orange,Standard,24.77,2023-08-16,ORD101100,CUST3609,ID,West,Retail,12,252.65,44.59,81.72
RD008,Holiday Rubber Duck,Seasonal,Green,Mini,19.71,2025-08-20,ORD101101,CUST7833,ME,Northeast,Wholesale,44,737.15,130.09,158.9
RD002,Pirate Rubber Duck,Themed,Pink,Standard,24.76,2023-05-03,ORD101102,CUST1653,NM,West,Wholesale,46,1138.96,0.0,501.56
RD007,Jumbo Rubber Duck,Large,Orange,Mini,17.63,2024-06-21,ORD101103,CUST3768,NM,West,Wholesale,28,493.64,0.0,258.71
RD007,Jumbo Rubber Duck,Large,Purple,Large,23.16,2024-11-06,ORD101104,CUST2213,NC,South,Marketplace,31,682.06,35.9,311.5
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,11.18,2025-07-11,ORD101105,CUST5510,PA,Mid-Atlantic,Online,45,427.64,75.46,159.66
RD003,Princess Rubber Duck,Themed,Pink,Large,10.05,2024-08-19,ORD101106,CUST3593,MD,Mid-Atlantic,Wholesale,15,135.67,15.08,46.59
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,10.18,2024-08-21,ORD101107,CUST4734,NE,Midwest,Online,48,464.21,24.43,226.42
RD004,Superhero Rubber Duck,Themed,Purple,Large,7.11,2025-11-07,ORD101108,CUST7649,AZ,West,Marketplace,1,6.4,0.71,2.55
RD003,Princess Rubber Duck,Themed,Green,Large,7.26,2025-02-13,ORD101109,CUST3770,AR,South,Marketplace,33,215.62,23.96,76.46
RD003,Princess Rubber Duck,Themed,Blue,Mini,4.29,2024-02-27,ORD101110,CUST5559,IA,Midwest,Online,5,19.3,2.15,8.44
RD004,Superhero Rubber Duck,Themed,Blue,Large,13.64,2025-12-09,ORD101111,CUST4318,MS,South,Wholesale,41,559.24,0.0,190.14
RD001,Classic Rubber Duck,Classic,Purple,Large,6.07,2025-12-31,ORD101112,CUST2301,NE,Midwest,Online,22,133.54,0.0,64.38
RD008,Holiday Rubber Duck,Seasonal,Blue,Large,9.2,2024-05-16,ORD101113,CUST8472,MT,West,Retail,17,148.58,7.82,51.23
RD001,Classic Rubber Duck,Classic,Blue,Large,15.58,2023-05-11,ORD101114,CUST5960,AZ,West,Online,6,88.81,4.67,29.61
RD004,Superhero Rubber Duck,Themed,Pink,Large,16.29,2023-04-15,ORD101115,CUST2196,NJ,Mid-Atlantic,Retail,38,526.17,92.85,175.76
RD008,Holiday Rubber Duck,Seasonal,Orange,Standard,5.74,2024-03-16,ORD101116,CUST5914,MA,Northeast,Online,13,74.62,0.0,30.92
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,22.61,2025-07-23,ORD101117,CUST7671,CT,Northeast,Wholesale,50,1073.97,56.53,398.8
RD008,Holiday Rubber Duck,Seasonal,Pink,Large,14.64,2024-09-05,ORD101118,CUST5079,PA,Mid-Atlantic,Wholesale,33,434.81,48.31,102.49
RD005,Glow Rubber Duck,Specialty,Green,Mini,10.47,2024-01-09,ORD101119,CUST6229,MT,West,Marketplace,29,303.63,0.0,92.82
RD008,Holiday Rubber Duck,Seasonal,Pink,Large,5.37,2025-06-26,ORD101120,CUST9824,NJ,Mid-Atlantic,Retail,28,135.32,15.04,64.1
RD004,Superhero Rubber Duck,Themed,Green,Mini,8.47,2025-12-22,ORD101121,CUST5916,NH,Northeast,Retail,33,251.56,27.95,103.42
RD003,Princess Rubber Duck,Themed,Pink,Large,8.02,2023-11-18,ORD101122,CUST8762,NC,South,Marketplace,26,198.09,10.43,59.82
RD005,Glow Rubber Duck,Specialty,Purple,Standard,13.9,2024-11-14,ORD101123,CUST6166,PA,Mid-Atlantic,Marketplace,20,250.2,27.8,115.02
RD005,Glow Rubber Duck,Specialty,Yellow,Standard,12.25,2025-04-07,ORD101124,CUST6793,SD,Midwest,Retail,27,330.75,0.0,118.89
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,21.18,2024-06-08,ORD101125,CUST1387,VA,South,Wholesale,13,261.57,13.77,92.09
RD007,Jumbo Rubber Duck,Large,Green,Standard,15.71,2025-10-27,ORD101126,CUST2750,MN,Midwest,Online,48,716.38,37.7,226.7
RD004,Superhero Rubber Duck,Themed,Purple,Standard,19.17,2023-04-05,ORD101127,CUST8979,PA,Mid-Atlantic,Retail,47,765.84,135.15,145.95
RD005,Glow Rubber Duck,Specialty,Orange,Standard,11.87,2024-07-19,ORD101128,CUST8178,WY,West,Wholesale,7,83.09,0.0,32.41
RD002,Pirate Rubber Duck,Themed,Blue,Mini,22.49,2025-04-27,ORD101129,CUST5896,IN,Midwest,Retail,5,101.21,11.24,23.14
RD002,Pirate Rubber Duck,Themed,Purple,Mini,10.87,2024-08-19,ORD101130,CUST3301,IL,Midwest,Online,35,342.4,38.05,118.25
RD006,Mini Rubber Duck,Mini,Green,Standard,13.35,2024-04-11,ORD101131,CUST6456,OK,South,Retail,14,177.55,9.35,78.43
RD005,Glow Rubber Duck,Specialty,Green,Standard,19.69,2025-04-21,ORD101132,CUST8968,KY,South,Online,2,37.41,1.97,18.52
RD001,Classic Rubber Duck,Classic,Orange,Standard,4.33,2024-10-31,ORD101133,CUST5630,UT,West,Wholesale,28,121.24,0.0,37.59
RD002,Pirate Rubber Duck,Themed,Yellow,Large,5.93,2025-11-17,ORD101134,CUST8675,RI,Northeast,Retail,36,213.48,0.0,89.03
RD002,Pirate Rubber Duck,Themed,Blue,Large,13.77,2023-05-30,ORD101135,CUST6567,WI,Midwest,Marketplace,48,627.91,33.05,223.0
RD007,Jumbo Rubber Duck,Large,Pink,Standard,16.06,2024-04-06,ORD101136,CUST3465,MA,Northeast,Wholesale,1,13.65,2.41,6.35
RD004,Superhero Rubber Duck,Themed,Orange,Standard,20.11,2024-02-15,ORD101137,CUST3500,NM,West,Retail,35,598.27,105.58,166.53
RD003,Princess Rubber Duck,Themed,Yellow,Standard,7.8,2024-12-14,ORD101138,CUST6166,PA,Mid-Atlantic,Retail,2,15.6,0.0,5.54
RD004,Superhero Rubber Duck,Themed,Pink,Mini,7.42,2024-03-20,ORD101139,CUST3249,PA,Mid-Atlantic,Marketplace,18,126.88,6.68,35.51
RD002,Pirate Rubber Duck,Themed,Green,Standard,13.31,2025-07-04,ORD101140,CUST4254,OH,Midwest,Retail,48,606.94,31.94,258.68
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,5.94,2024-03-05,ORD101141,CUST6871,OR,West,Wholesale,12,71.28,0.0,36.3
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,24.68,2025-11-07,ORD101142,CUST1264,NJ,Mid-Atlantic,Online,33,733.0,81.44,269.18
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,24.18,2024-09-26,ORD101143,CUST5926,IA,Midwest,Retail,7,152.33,16.93,60.91
RD002,Pirate Rubber Duck,Themed,Blue,Large,4.32,2024-05-24,ORD101144,CUST1151,MO,Midwest,Retail,18,69.98,7.78,34.11
RD003,Princess Rubber Duck,Themed,Purple,Large,13.86,2024-03-05,ORD101145,CUST5801,DC,Mid-Atlantic,Wholesale,3,41.58,0.0,16.67
RD007,Jumbo Rubber Duck,Large,Pink,Mini,7.61,2024-01-07,ORD101146,CUST3660,DE,Mid-Atlantic,Online,34,245.8,12.94,81.37
RD008,Holiday Rubber Duck,Seasonal,Yellow,Standard,12.47,2023-02-28,ORD101147,CUST1466,PA,Mid-Atlantic,Marketplace,24,269.35,29.93,88.14
RD001,Classic Rubber Duck,Classic,Pink,Mini,4.97,2023-01-31,ORD101148,CUST2509,DE,Mid-Atlantic,Marketplace,25,118.04,6.21,57.21
RD002,Pirate Rubber Duck,Themed,Pink,Standard,13.74,2023-01-02,ORD101149,CUST8692,MA,Northeast,Wholesale,27,315.33,55.65,135.92
RD003,Princess Rubber Duck,Themed,Blue,Mini,15.33,2024-02-06,ORD101150,CUST9433,AR,South,Retail,40,613.2,0.0,264.01
RD003,Princess Rubber Duck,Themed,Blue,Mini,5.72,2023-08-04,ORD101151,CUST5106,DC,Mid-Atlantic,Retail,7,34.03,6.01,13.19
RD005,Glow Rubber Duck,Specialty,Pink,Standard,24.44,2023-09-27,ORD101152,CUST7140,LA,South,Retail,43,945.83,105.09,273.27
RD001,Classic Rubber Duck,Classic,Blue,Mini,5.0,2023-03-11,ORD101153,CUST7500,NE,Midwest,Wholesale,13,61.75,3.25,32.27
RD001,Classic Rubber Duck,Classic,Green,Mini,14.15,2025-04-10,ORD101154,CUST8425,ID,West,Wholesale,23,309.18,16.27,111.57
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,9.86,2024-01-17,ORD101155,CUST8984,CT,Northeast,Marketplace,50,443.7,49.3,180.28
RD002,Pirate Rubber Duck,Themed,Orange,Mini,14.89,2023-02-22,ORD101156,CUST2549,OK,South,Retail,5,67.0,7.45,25.56
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,15.55,2024-09-20,ORD101157,CUST2359,ME,Northeast,Retail,19,280.68,14.77,83.22
RD007,Jumbo Rubber Duck,Large,Purple,Large,6.97,2024-02-11,ORD101158,CUST6798,NV,West,Retail,44,291.35,15.33,93.85
RD001,Classic Rubber Duck,Classic,Purple,Mini,15.32,2023-07-25,ORD101159,CUST4707,UT,West,Retail,45,654.93,34.47,280.16
RD007,Jumbo Rubber Duck,Large,Green,Standard,5.02,2025-12-04,ORD101160,CUST8667,PA,Mid-Atlantic,Wholesale,26,117.47,13.05,46.02
RD003,Princess Rubber Duck,Themed,Yellow,Standard,5.56,2023-05-17,ORD101161,CUST3298,VA,South,Retail,46,230.18,25.58,101.74
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,12.21,2024-02-01,ORD101162,CUST2155,NJ,Mid-Atlantic,Retail,11,114.16,20.15,40.59
RD005,Glow Rubber Duck,Specialty,Purple,Standard,6.58,2023-10-19,ORD101163,CUST6365,DE,Mid-Atlantic,Online,48,300.05,15.79,141.67
RD002,Pirate Rubber Duck,Themed,Pink,Mini,15.0,2025-06-16,ORD101164,CUST9867,AZ,West,Marketplace,50,637.5,112.5,256.47
RD003,Princess Rubber Duck,Themed,Yellow,Large,11.16,2024-06-07,ORD101165,CUST8643,CT,Northeast,Marketplace,18,200.88,0.0,91.32
RD003,Princess Rubber Duck,Themed,Blue,Large,8.71,2025-01-12,ORD101166,CUST9102,WI,Midwest,Marketplace,7,60.97,0.0,18.33
RD007,Jumbo Rubber Duck,Large,Pink,Large,6.2,2024-07-18,ORD101167,CUST9320,CT,Northeast,Wholesale,50,279.0,31.0,74.22
RD007,Jumbo Rubber Duck,Large,Blue,Large,5.73,2025-10-10,ORD101168,CUST8106,FL,South,Wholesale,7,34.09,6.02,13.61
RD002,Pirate Rubber Duck,Themed,Yellow,Large,16.73,2025-02-22,ORD101169,CUST2766,ND,Midwest,Online,37,526.16,92.85,153.73
RD002,Pirate Rubber Duck,Themed,Pink,Large,11.56,2023-03-23,ORD101170,CUST8212,NH,Northeast,Marketplace,44,432.34,76.3,99.78
RD001,Classic Rubber Duck,Classic,Yellow,Large,19.62,2024-01-06,ORD101171,CUST6389,NE,Midwest,Online,28,549.36,0.0,272.48
RD005,Glow Rubber Duck,Specialty,Pink,Mini,19.3,2024-12-05,ORD101172,CUST5532,OH,Midwest,Marketplace,17,295.29,32.81,80.52
RD001,Classic Rubber Duck,Classic,Blue,Large,18.67,2023-11-25,ORD101173,CUST9966,MS,South,Wholesale,41,688.92,76.55,197.37
RD007,Jumbo Rubber Duck,Large,Pink,Standard,21.11,2024-04-11,ORD101174,CUST2659,OK,South,Online,32,675.52,0.0,315.17
RD007,Jumbo Rubber Duck,Large,Pink,Standard,14.43,2025-09-21,ORD101175,CUST8172,KY,South,Wholesale,12,147.19,25.97,60.52
RD003,Princess Rubber Duck,Themed,Orange,Large,4.32,2024-08-29,ORD101176,CUST3914,PA,Mid-Atlantic,Marketplace,13,50.54,5.62,12.51
RD002,Pirate Rubber Duck,Themed,Purple,Standard,5.89,2023-10-26,ORD101177,CUST9729,NY,Mid-Atlantic,Wholesale,39,195.25,34.46,42.94
RD007,Jumbo Rubber Duck,Large,Pink,Mini,6.17,2023-06-18,ORD101178,CUST8250,DE,Mid-Atlantic,Online,48,266.54,29.62,87.85
RD004,Superhero Rubber Duck,Themed,Blue,Mini,18.01,2024-03-24,ORD101179,CUST8214,WA,West,Retail,18,324.18,0.0,138.22
RD003,Princess Rubber Duck,Themed,Orange,Large,9.11,2025-04-28,ORD101180,CUST4149,VT,Northeast,Marketplace,2,15.49,2.73,3.47
RD003,Princess Rubber Duck,Themed,Pink,Standard,12.38,2025-01-15,ORD101181,CUST7065,WY,West,Wholesale,37,389.35,68.71,97.7
RD004,Superhero Rubber Duck,Themed,Orange,Large,11.49,2024-05-20,ORD101182,CUST3109,TN,South,Online,45,491.2,25.85,216.95
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,6.19,2024-04-03,ORD101183,CUST1871,UT,West,Marketplace,39,229.34,12.07,77.25
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,13.15,2023-04-28,ORD101184,CUST3422,SD,Midwest,Online,11,144.65,0.0,59.31
RD006,Mini Rubber Duck,Mini,Green,Large,9.79,2025-10-02,ORD101185,CUST3184,CT,Northeast,Marketplace,17,166.43,0.0,61.84
RD004,Superhero Rubber Duck,Themed,Green,Mini,15.3,2025-11-06,ORD101186,CUST9841,WI,Midwest,Wholesale,44,605.88,67.32,247.31
RD001,Classic Rubber Duck,Classic,Orange,Mini,18.94,2023-05-26,ORD101187,CUST9679,CA,West,Marketplace,23,435.62,0.0,155.23
RD003,Princess Rubber Duck,Themed,Purple,Standard,24.57,2023-03-02,ORD101188,CUST2957,NJ,Mid-Atlantic,Wholesale,50,1167.07,61.43,357.57
RD002,Pirate Rubber Duck,Themed,Purple,Standard,16.04,2025-02-19,ORD101189,CUST3269,MA,Northeast,Wholesale,44,599.9,105.86,140.29
RD003,Princess Rubber Duck,Themed,Yellow,Mini,11.45,2025-10-20,ORD101190,CUST5268,VT,Northeast,Marketplace,46,447.7,79.0,94.93
RD004,Superhero Rubber Duck,Themed,Orange,Standard,24.69,2023-07-12,ORD101191,CUST1334,PA,Mid-Atlantic,Online,41,1012.29,0.0,470.79
RD001,Classic Rubber Duck,Classic,Pink,Mini,7.53,2025-02-26,ORD101192,CUST7141,WV,South,Online,34,256.02,0.0,140.51
RD003,Princess Rubber Duck,Themed,Purple,Mini,17.03,2023-07-18,ORD101193,CUST7130,DC,Mid-Atlantic,Retail,12,194.14,10.22,52.33
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,7.12,2023-09-04,ORD101194,CUST2765,MD,Mid-Atlantic,Wholesale,29,206.48,0.0,81.45
RD003,Princess Rubber Duck,Themed,Orange,Standard,7.51,2023-11-14,ORD101195,CUST8449,MT,West,Marketplace,7,44.68,7.89,18.48
RD008,Holiday Rubber Duck,Seasonal,Green,Mini,15.63,2024-05-05,ORD101196,CUST7623,CT,Northeast,Online,22,326.67,17.19,140.5
RD006,Mini Rubber Duck,Mini,Purple,Large,21.02,2023-07-06,ORD101197,CUST6251,MA,Northeast,Marketplace,43,903.86,0.0,305.56
RD004,Superhero Rubber Duck,Themed,Green,Standard,6.83,2025-05-23,ORD101198,CUST7177,FL,South,Online,49,317.94,16.73,142.83
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,6.18,2024-09-18,ORD101199,CUST1903,MA,Northeast,Online,36,189.11,33.37,55.08
RD004,Superhero Rubber Duck,Themed,Orange,Mini,22.72,2023-04-09,ORD101200,CUST1773,VT,Northeast,Wholesale,48,1036.03,54.53,370.53
RD007,Jumbo Rubber Duck,Large,Blue,Large,24.24,2025-12-09,ORD101201,CUST7075,PA,Mid-Atlantic,Online,4,82.42,14.54,20.89
RD004,Superhero Rubber Duck,Themed,Green,Mini,23.94,2024-02-21,ORD101202,CUST1255,MA,Northeast,Online,15,323.19,35.91,155.04
RD007,Jumbo Rubber Duck,Large,Blue,Standard,6.43,2024-11-08,ORD101203,CUST4741,DC,Mid-Atlantic,Wholesale,19,122.17,0.0,39.57
RD007,Jumbo Rubber Duck,Large,Purple,Large,6.97,2025-05-15,ORD101204,CUST6074,NH,Northeast,Retail,16,100.37,11.15,25.6
RD005,Glow Rubber Duck,Specialty,Green,Standard,4.2,2024-01-24,ORD101205,CUST1170,KS,Midwest,Marketplace,27,96.39,17.01,37.48
RD001,Classic Rubber Duck,Classic,Blue,Standard,17.91,2023-08-25,ORD101206,CUST2089,IN,Midwest,Retail,15,268.65,0.0,104.93
RD006,Mini Rubber Duck,Mini,Pink,Large,9.38,2024-08-09,ORD101207,CUST5284,DC,Mid-Atlantic,Online,44,350.81,61.91,135.7
RD002,Pirate Rubber Duck,Themed,Yellow,Standard,23.94,2025-11-27,ORD101208,CUST8844,IL,Midwest,Online,36,732.56,129.28,301.47
RD002,Pirate Rubber Duck,Themed,Blue,Standard,21.48,2023-05-19,ORD101209,CUST7076,NY,Mid-Atlantic,Marketplace,12,257.76,0.0,92.63
RD003,Princess Rubber Duck,Themed,Yellow,Large,20.14,2024-10-13,ORD101210,CUST1232,SD,Midwest,Retail,43,822.72,43.3,266.62
RD006,Mini Rubber Duck,Mini,Pink,Large,11.34,2023-11-10,ORD101211,CUST2042,NC,South,Retail,13,147.42,0.0,66.66
RD003,Princess Rubber Duck,Themed,Blue,Large,17.81,2023-05-23,ORD101212,CUST9659,PA,Mid-Atlantic,Wholesale,29,516.49,0.0,171.56
RD003,Princess Rubber Duck,Themed,Orange,Large,24.24,2025-04-19,ORD101213,CUST1286,MD,Mid-Atlantic,Retail,4,96.96,0.0,36.73
RD006,Mini Rubber Duck,Mini,Orange,Mini,7.0,2023-01-08,ORD101214,CUST7349,VA,South,Online,7,46.55,2.45,24.43
RD004,Superhero Rubber Duck,Themed,Pink,Large,15.45,2025-03-01,ORD101215,CUST7336,RI,Northeast,Marketplace,2,26.27,4.63,5.13
RD004,Superhero Rubber Duck,Themed,Green,Large,9.24,2023-11-10,ORD101216,CUST6900,SD,Midwest,Retail,41,322.01,56.83,106.15
RD003,Princess Rubber Duck,Themed,Purple,Mini,19.34,2025-01-23,ORD101217,CUST8073,AR,South,Wholesale,25,435.15,48.35,110.97
RD003,Princess Rubber Duck,Themed,Purple,Standard,12.61,2023-09-14,ORD101218,CUST4409,MA,Northeast,Marketplace,35,419.28,22.07,111.72
RD007,Jumbo Rubber Duck,Large,Pink,Large,19.39,2024-11-22,ORD101219,CUST7535,MO,Midwest,Retail,29,477.96,84.35,159.76
RD004,Superhero Rubber Duck,Themed,Green,Large,18.95,2025-01-14,ORD101220,CUST7688,NJ,Mid-Atlantic,Wholesale,37,666.09,35.06,184.4
RD005,Glow Rubber Duck,Specialty,Yellow,Mini,6.96,2025-04-24,ORD101221,CUST4558,DE,Mid-Atlantic,Wholesale,7,41.41,7.31,15.83
RD003,Princess Rubber Duck,Themed,Orange,Large,13.06,2025-03-01,ORD101222,CUST3823,ND,Midwest,Wholesale,29,378.74,0.0,142.6
RD003,Princess Rubber Duck,Themed,Blue,Large,20.41,2025-08-17,ORD101223,CUST3139,SD,Midwest,Marketplace,13,252.06,13.27,105.38
RD006,Mini Rubber Duck,Mini,Yellow,Mini,16.85,2023-05-14,ORD101224,CUST1142,HI,West,Online,48,808.8,0.0,308.11
RD006,Mini Rubber Duck,Mini,Pink,Mini,23.55,2024-03-12,ORD101225,CUST6946,VT,Northeast,Wholesale,23,514.57,27.08,170.14
RD008,Holiday Rubber Duck,Seasonal,Blue,Mini,18.77,2023-11-24,ORD101226,CUST7802,MN,Midwest,Online,19,320.97,35.66,151.44
RD007,Jumbo Rubber Duck,Large,Yellow,Large,15.59,2024-05-25,ORD101227,CUST3402,MD,Mid-Atlantic,Marketplace,31,434.96,48.33,134.12
RD002,Pirate Rubber Duck,Themed,Orange,Large,22.47,2023-02-10,ORD101228,CUST6937,NH,Northeast,Marketplace,31,592.08,104.49,195.58
RD003,Princess Rubber Duck,Themed,Pink,Mini,24.37,2023-06-24,ORD101229,CUST3903,OH,Midwest,Retail,43,943.12,104.79,239.55
RD005,Glow Rubber Duck,Specialty,Pink,Large,6.32,2024-10-18,ORD101230,CUST2361,IN,Midwest,Wholesale,43,258.17,13.59,70.55
RD008,Holiday Rubber Duck,Seasonal,Blue,Large,22.7,2024-06-01,ORD101231,CUST5591,RI,Northeast,Online,27,582.26,30.64,250.49
RD008,Holiday Rubber Duck,Seasonal,Pink,Mini,5.08,2025-06-05,ORD101232,CUST5470,NC,South,Marketplace,16,73.15,8.13,31.23
RD002,Pirate Rubber Duck,Themed,Pink,Standard,4.65,2023-02-09,ORD101233,CUST4270,TN,South,Marketplace,40,186.0,0.0,68.14
RD007,Jumbo Rubber Duck,Large,Green,Standard,18.59,2025-11-15,ORD101234,CUST6605,OH,Midwest,Retail,18,284.43,50.19,105.77
RD006,Mini Rubber Duck,Mini,Purple,Mini,8.04,2025-07-10,ORD101235,CUST6220,TN,South,Online,19,137.48,15.28,65.56
RD001,Classic Rubber Duck,Classic,Yellow,Mini,9.09,2024-04-30,ORD101236,CUST1158,NY,Mid-Atlantic,Online,12,98.17,10.91,47.31
RD006,Mini Rubber Duck,Mini,Purple,Mini,7.27,2024-11-08,ORD101237,CUST2998,OR,West,Online,41,253.36,44.71,72.21
RD003,Princess Rubber Duck,Themed,Yellow,Standard,23.45,2023-07-07,ORD101238,CUST4818,DC,Mid-Atlantic,Retail,12,281.4,0.0,104.24
RD001,Classic Rubber Duck,Classic,Purple,Standard,10.72,2024-02-09,ORD101239,CUST4048,MA,Northeast,Marketplace,34,346.26,18.22,138.87
RD005,Glow Rubber Duck,Specialty,Pink,Mini,13.28,2024-02-09,ORD101240,CUST9880,CA,West,Retail,33,438.24,0.0,232.32
RD002,Pirate Rubber Duck,Themed,Orange,Standard,7.92,2024-08-30,ORD101241,CUST9301,NH,Northeast,Wholesale,21,158.0,8.32,76.4
RD004,Superhero Rubber Duck,Themed,Pink,Mini,21.3,2024-05-30,ORD101242,CUST2059,WI,Midwest,Online,48,971.28,51.12,375.59
RD002,Pirate Rubber Duck,Themed,Yellow,Large,22.95,2025-07-02,ORD101243,CUST2445,MN,Midwest,Wholesale,4,78.03,13.77,34.89
RD006,Mini Rubber Duck,Mini,Green,Standard,24.14,2024-10-15,ORD101244,CUST8871,NM,West,Wholesale,37,803.86,89.32,239.56
RD008,Holiday Rubber Duck,Seasonal,Yellow,Large,14.26,2023-12-16,ORD101245,CUST6781,OK,South,Marketplace,35,474.15,24.95,221.09
RD008,Holiday Rubber Duck,Seasonal,Green,Mini,23.38,2025-08-09,ORD101246,CUST3327,MN,Midwest,Marketplace,26,516.7,91.18,111.14
RD007,Jumbo Rubber Duck,Large,Green,Large,20.54,2023-01-29,ORD101247,CUST3830,NH,Northeast,Retail,25,487.82,25.68,205.47
RD003,Princess Rubber Duck,Themed,Yellow,Standard,4.33,2024-02-10,ORD101248,CUST7426,NY,Mid-Atlantic,Retail,31,127.52,6.71,58.03
RD005,Glow Rubber Duck,Specialty,Green,Large,8.77,2023-11-24,ORD101249,CUST1979,AZ,West,Wholesale,32,238.54,42.1,81.88
RD002,Pirate Rubber Duck,Themed,Green,Mini,18.82,2025-11-28,ORD101250,CUST7821,VT,Northeast,Marketplace,39,660.58,73.4,304.33
RD001,Classic Rubber Duck,Classic,Orange,Mini,7.32,2025-05-28,ORD101251,CUST3120,AR,South,Wholesale,41,270.11,30.01,83.73
RD006,Mini Rubber Duck,Mini,Yellow,Mini,18.45,2025-08-27,ORD101252,CUST8324,OK,South,Wholesale,9,149.44,16.61,51.25
RD007,Jumbo Rubber Duck,Large,Purple,Standard,23.83,2024-10-02,ORD101253,CUST5596,NJ,Mid-Atlantic,Wholesale,45,1018.73,53.62,292.17
RD006,Mini Rubber Duck,Mini,Blue,Standard,24.26,2024-04-30,ORD101254,CUST8696,NJ,Mid-Atlantic,Online,41,944.93,49.73,321.25
RD006,Mini Rubber Duck,Mini,Green,Large,12.06,2025-10-02,ORD101255,CUST5358,OR,West,Online,10,108.54,12.06,51.82
RD008,Holiday Rubber Duck,Seasonal,Green,Mini,20.61,2023-05-01,ORD101256,CUST4659,IL,Midwest,Online,18,352.43,18.55,151.75
RD006,Mini Rubber Duck,Mini,Green,Standard,17.02,2024-10-17,ORD101257,CUST9786,TX,South,Retail,36,582.08,30.64,186.31
RD004,Superhero Rubber Duck,Themed,Orange,Large,6.52,2024-02-04,ORD101258,CUST5627,WY,West,Retail,47,306.44,0.0,112.2
RD007,Jumbo Rubber Duck,Large,Pink,Mini,21.18,2023-10-23,ORD101259,CUST1472,KS,Midwest,Marketplace,1,19.06,2.12,8.15
RD002,Pirate Rubber Duck,Themed,Orange,Standard,20.28,2023-11-18,ORD101260,CUST6146,MS,South,Online,10,172.38,30.42,49.39
